Nummer, Naam,Pagina,Regelnummers,Handeling,Betreft de tekst,Toevoegen / wijzigen in,Toelichting,Samenvatting, Ingediend
133,Mervyn,7,145-146,Wijzigen,We schaffen de 40-urige werkweek af en gaan naar een 30-urige werkweek met loonbehoud.,We schaffen de 40-urige werkweek af en gaan naar een 30-urige werkweek met loonbehoud en een evenredige werving van personeel opdat de werkdruk niet wordt verhoogd.,Anders zullen bedrijven werknemers pushen om hetzelfde werk in de kortere tijd te doen.,30-urige werkweek zonder verhoging werkdruk
134,Pleun Westendorp,32,779,Toevoegen,,"De criteria voor werkvisa worden versoepeld. De inkomenseis vervalt en bedrijven hoeven niet te bewijzen dat er op de Nederlandse arbeidsmarkt geen personeel te vinden is. Zo wordt migratie niet alleen toegankelijk voor de elite, maar voor iedereen.","Om vrije migratie te bereiken, moeten we de grensmuren afbreken en meer reguliere routes creeren, die zo breed mogelijk toegankelijk zijn. Nu is migratie al vrij voor een hoogopgeleide, rijke elite, maar niet voor mensen die het ‘t hardste nodig hebben. Zo wordt arbeidsmigratie ook toegankelijk voor mensen met lagere inkomens.",Werkvisa breder toegankelijk
135,Pleun Westendorp,32,779,Toevoegen,,"Er komt, in navolging van Portugal en Duitsland, een visum voor mensen die werk willen zoeken in Nederland. Zij hoeven dus nog geen baan gevonden te hebben. Opleidingsniveau speelt bij toekenning geen rol – ieder mens verdient de kans om hier te werken, en is hier hard nodig. Mensen uit oorlogsgebied kunnen er uiteraard ook aanspraak op maken.","Om vrije migratie te bereiken, moeten we de grensmuren afbreken en meer reguliere routes creeren, die zo breed mogelijk toegankelijk zijn. Nu is migratie al vrij voor een hoogopgeleide, rijke elite, maar niet voor mensen die het ‘t hardste nodig hebben. Zo wordt arbeidsmigratie ook toegankelijk voor mensen met lagere inkomens.",Werzoekkvisa
136,Pleun Westendorp,32,779,Toevoegen,,"Mensen die een werkvisum of tewerkstellingsvergunning hebben, mogen overal werken, dus niet bij 1 werkgever. Zo voorkomen we een machtspositie en mogelijke uitbuiting door de werkgever.","het huidige systeem maakt dat mensen niet alleen van hun werk en loon, maar ook voor hun verblijfsrecht afhankelijk zijn van hun werkgever. Dit maakt het makkelijker om hen uit te buiten en lastiger voor hen om nieuw werk te vinden. Door de rechtspositie van arbeidsmigranten te versterken zijn zij beter beschermd.",voorkom uitbuiting arbeidsmigranten
137,Pleun Westendorp,30,779,Toevoegen,,Derdelanders die een visum of verblijfsvergunning hebben in een ander EU land mogen ook vrij in Nederland werken.,Veel partijen willen de bewegingsvrijheid van derdelanders inperken. Dit gaat bijvoorbeeld om vrachtwagenchauffeurs uit niet EU landen.,derdelanders mogen vrij werken in Nederland
138,Anita,8,189-190,Wijzigen,zodat bescherming van werknemers beter geregeld is. Bij cao-onderhandelingen,zodat bescherming van werknemers beter geregeld is. Om het stakingsrecht beter te waarborgen wordt het stakingsrecht in de Nederlandse wet verankerd. Bij cao-onderhandelingen,"de enige rechtsregel over stakingsrecht is Artikel 6 lid 4 van het Sociaal Europees Handvest. Die regel luidt: 4. het recht van werknemers en werkgevers op collectief optreden in gevallen van belangengeschillen, met inbegrip van het stakingsrecht, behoudens verplichtingen uit hoofde van reeds eerder gesloten collectieve arbeidsovereenkomsten.",Staken een recht maken
139,Niels Zaanstreek Bij1,5,120,Toevoegen,,Tevens wordt de ‘dag van empathie’ op 3 mei ingevoerd als onderdeel van de 4-5 mei herdenking/viering. Op de dag van empathie komen mensen samen en herdenken we het koloniaal verleden en de (vele) slachtoffers die Nederland heeft gemaakt in het verleden.,,Dag van Empathie toevoegen aan lijst van Nationale Feest
140,Mervyn,19,456-457,Wijzigen,"Huisjesmelkers maken misbruik van de wooncrisis door veel te hoge huurprijzen te vragen, onderhoud te verwaarlozen en soms zelfs huurders te intimideren. Hier gaan we huurders tegen beschermen.","Wij gaan huurders beschermen tegen huisjesmelkers, omdat zij misbruik maken van de wooncrisis door veel te hoge huurprijzen te vragen, onderhoud te verwaarlozen en soms zelfs huurders te intimideren.",Het lijkt een beetje alsof het bij onze plannen hoor dat huisjesmelkers misbruik maken. Nu staat dat er duidelijker.,Huurders beschermen
141,Mervyn,20,488,Toevoegen,,Medebewoners in een huurwoning krijgen het recht om in de woning te blijven wonen na overlijden van de huurder van de woning.,"Het is nu schrijnend dat jongvolwassen kinderen, niet geregistreerde partners, familieleden, mantelzorgers die niet als medehuurder zijn/kunnen worden ingeschreven geen recht hebben op de woning na overlijden van de huurder.",medebewoners houden recht op de woning na overlijden huurder
142,Mervyn,20,492-494,Wijzigen,"Ook worden nieuwe wijken op toegankelijkheid getoetst, waaronder toegankelijkheid voor vrouwen, jongeren, en mensen van kleur.","Ook worden nieuwe wijken door ervaringsdeskundigen op toegankelijkheid getoetst, waaronder toegankelijkheid voor vrouwen, jongeren, en mensen van kleur.",,Toegankelijkheid toetsen door ervaringsdeskundigen
145,Morgaine,58,1506.1507,Toevoegen,,Er komt een bindend referendum naar Zwitsers model.,,Bindend referendum
146,Mervyn,24,612,Wijzigen,ABA- genezingstherapie voor autisme wordt verboden.,ABA-genezingstherapie voor autisme en therapieën die daarvan afgeleid zijn worden verboden.,Niet alle ABA-genezingstherapieën worden zo genoemd.,verbod ABA-genezingstherapie en therapieën die daarvan afgeleid zijn
147,Niels Zaanstreek Bij1,5,120,Toevoegen,,Tevens wordt eid al fitr een nationale feestdag.,Meer dan 5% van de Nederlanders identificeert zich als Moslim.,Eid el Fitr nationale feestdag
148,Roland,7,145/146,Toevoegen,,Na ‘met loonbehoud’:‘en volledige herbezetting van arbeidsplaatsen’,"Het belang van arbeidsduurverkorting is met name gelegen in verlichting van het werk, het realiseren van werkgelegenheid voor iedereen die kan en wil werken en een eerlijke verdeling van zorgtaken.",Arbeidstijdverkorting met behoud van vol loon en evenredige aanwerving van personeel voor een eerlijke verdeling van werk om
149,Marieke,15,353 t/m 357,Wijzigen,"3. Het Meerjarenprogramma Infrastructuur, Ruimte en Transport (MIRT) wordt eenbereikbaarheidsfonds met als doel niet alleen het financieren van beter openbaarvervoer, maar ook (lokale) voorzieningen voor fietsen en deelvervoer. Er wordt eenbereikbaarheidsnorm vastgesteld waaraan alle financieringsplannen worden getoetst.Deze norm bepaalt de maximale afstand tussen burgers en openbaar vervoer.","3. We zorgen voor meer ruimte voor voetgangers, fietsers en het OV. (zowel fysiek als financieel) Het Meerjarenprogramma Infrastructuur, Ruimte en Transport (MIRT) wordt eenbereikbaarheidsfonds met als doel het financieren van beter openbaarvervoer, en ook (lokale) voorzieningen voor fietsen en deelvervoer. Er wordt eenbereikbaarheidsnorm vastgesteld waaraan alle financieringsplannen worden getoetst. Fiscale regelingen op het gebied van mobiliteit laten we ten goede komen aan gezond, schoon en ruimte efficiënt verkeer (lopen, fietsen en OV) ipv aanautoverkeer(leaseauto’s).","Meer ruimte voor schoon en ruimte efficiënt verkeer zorgt voor betere luchtkwaliteit, minder uitstoot, minder geluidsoverlast, en grotere verkeersveiligheid. Huidige fiscale regelingen komen vooral ten goede aan autoverkeer.","Meer ruimte voor voetgangers, fietsers en het OV"
150,Niels Zaanstreek Bij1,54,1381,Toevoegen,,Decentrale selectie voor de geneeskunde opleiding wordt afgeschaft. Extra curriculaire activiteiten (welke moeilijk toegankelijk zijn voor velen) zijn dan niet meer van invloed op de toelating tot de opleiding. Door loten weer toe te voegen wordt de kansenongelijkheid aangepakt.,"Het afschaffen van numerus fixus zou de deuren openen voor meer getalenteerde studenten, ongeacht hun financiële achtergrond of familieconnecties. Dit zou een stap in de richting zijn van een eerlijker en diverser medisch beroep. We moeten streven naar een systeem waarin iedereen die de capaciteiten en de passie heeft om geneeskunde te studeren, de kans krijgt om dit te doen. Dit zal niet alleen de toekomst van onze gezondheidszorg verbeteren, maar ook onze samenleving als geheel verrijken met meer inclusiviteit en rechtvaardigheid. Numerus fixus moet daarom worden afgeschaft in het belang van de toekomstige gezondheidszorg en de maatschappij als geheetoelating",Toegankelijkheid verbeteren geneeskunde opleiding en vorvolgopleidingen.
151,Emma Vogt,11,240-241,Wijzigen,Er komt een grootschalig onderzoek naar de impact van import- en exportproducten uit alle sectoren op mens en klimaat overal ter wereld.,"Alle bedrijven die in Nederland producten produceren en/of verkopen zijn verplicht te handelen in lijn met internationale richtlijnen rond “due diligence” (gepaste zorgvuldigheid), d.w.z. actief de impact van hun producten op mens en klimaat in kaart te brengen, onder andere door middel van een toegankelijk klachtenmechanisme voor arbeiders in hun toeleveringsketen en andere rechthebbenden. In het geval van misstanden moeten bedrijven zorgen voor genoegdoening en structurele aanpassingen in hun bedrijfsvoering.","Onduidelijk wat de functie van het genoemde onderzoek zou zijn. Er is al heel veel bestaand onderzoek over de mensenrechten- en milieuimpact van producten door bijv. SOMO (Stichting Onderzoek Multinationale Ondernemingen), ActionAid, Greenpeace, Oxfam, PAX, Milieudefensie, Arisa, Schone Kleren Campagne.. In eerder voorgestelde “gepaste zorgvuldigheid” wetgeving op Europees en Nederlands niveau worden bedrijven ook verplicht zelf deze impact in kaart te brengen. M.i. is het belangrijkste dat nodig is, dat daar ook tastbare consequenties aan worden verbonden, namelijk genoegdoening voor rechthebbende arbeiders en gemeenschappen. Denk aan schadevergoeding, verbetering in arbeidsomstandigheden, erkenning van vakbonden, herstel van ecosystemen",Bedrijven verplichten te handelen naar geidentificeerde mensenrechten- en milieuimpact van hun producten
152,Ilona Hartlief,36,933,Wijzigen,"Er komt een wet voor meerouderschap. Het huidige huwelijksrecht en samenlevingsrecht worden op zo’n manier aangepast, dat er gelijke sociale en financiële rechten worden geboden aan alle gezinnen, samenwonenden en samenlevenden.","Er komt een wet voor meerouderschap. Het huidige huwelijksrecht en samenlevingsrecht worden op zo’n manier aangepast, dat alle mensen (of relaties) die meervoudig ouderschap verkiezen gelijke sociale en financiële rechten verkrijgen. De overheid stelt geen voorwaarden aan de vorm van de relatie waarbinnen mensen meervoudig ouderschap verkiezen.","Begrip ‘gezin’ vermijden, omdat het sterk gelinkt is met heteronormatieve ideeën hoe (meer)ouderschap eruit zou moeten zien. Daarnaast moet in het huidige wetsvoorstel voor meerouderschap de voorwaarden die aan de vorm van de relatie waarbinnen mensen voor meervoudig ouderschap kunnen kiezen losgelaten worden. Als laatste is het beter om te zeggen dat je rechten hebt of verkrijgt, dan dat deze geboden worden.*@Kiara, dit is nog een kleine aanvulling op mijn vorige amendement. Je kunt de vorige verwijderen! Dankjewel!",Voorwaarden aan relaties binnen wet voor meerouderschap moeten losgelaten worden.
153,Myrthe,17,229-230,Wijzigen,"We brengen belangrijke sectoren van de economie, zoals banken, pensioenfondsen, het openbaar vervoer en de zorg in publieke handen.","We brengen belangrijke sectoren van de economie, zoals banken, pensioenfondsen, het openbaar vervoer, huisvesting en de zorg in publieke handen.",Huisvesting moet ook genationaliseerd worden. We spreken in het woon hoofdstuk al veel over onteigenen en dus deprivatiseren. Dus het lijkt me goed om dit ook hier te noemen.,Huisvesting in publieke handen.
154,Myrthe,3,31,Wijzigen,Leegstaande panden worden daarnaast ook gebruikt voor de ontwikkeling en emancipatie van jongeren van kleur en voor de opvang van ongedocumenteerde mensen.,Leegstaande panden krijgen maatschappelijke functies en worden gebruikt voor de ontwikkeling en emancipatie van jongeren van kleur.,"Ongedocumenteerde mensen hebben ook recht op ‘echte’ huizen, niet panden die toevallig leegstaan.","Huisvesting in publieke handenOngedocumenteerden niet in leegstaande panden, maar in huizen"
155,Myrthe,15,336,Wijzigen,"Er wordt fors geïnvesteerd in (nieuwe) duurzame energie-alternatieven en het budget voor het warmtefonds wordt verhoogd. Hierbij wordt rekening gehouden met inkomenspositie, zodat mensen met lagere inkomens niet de rekening gepresenteerd krijgen voor de energietransitie.",We nationaliseren energiebedrijven en investeren in (nieuwe) duurzame energie-alternatieven. We passen op dat de energietransitie niet leidt tot dezelfde koloniale en mens en natuur uitputtende eigenschappen heeft als de fossiele industrie. Het budget voor het warmtefonds wordt verhoogd en laten mensen met lagere inkomens niet opdraaien voor de kosten van de energietransitie.,"Om een energietransitie te kunnen hebben die niet doorgaat op dezelfde uitputtende en koloniale werkwijze als de fossiele industrie, moeten we energiebedrijven uit de markt halen en nationaliseren. Voor de energietransitie worden nu al zo hard grondstoffen gewonnen in het globale zuiden, met echt veel uitbuiting van mensen, dat de landen waar die grondstoffen vandaan komen, waarschijnlijk niet eens zelf gebruik kunnen maken van die grondstoffen voor hun energietransitie, omdat die grondstoffen dan al uitgeput zijn.",Geen koloniale energietransitie
156,Myrthe,16,383-385,Wijzigen,"Nederland draagt er internationaal zorg voor dat de duurzame energietransitie geen negatieve gevolgen heeft voor de mensenrechten in landen waar de benodigde grondstoffen worden gewonnen, vooral als dit conflictgebieden zijn.","Nederland draagt er internationaal zorg voor dat de duurzame energietransitie geen koloniaal project is dat mensen in het globale zuiden uitbuit en grondstoffen onttrekt aan landen in het globale zuiden om de levenstijlen van mensen in rijke landen in stand te houden. Tevens zetten we ons in tegen de negatieve gevolgen die de duurzame energietransitie heeft voor de mensenrechten in landen waar de benodigde grondstoffen worden gewonnen, vooral als dit conflictgebieden zijn.","Voor de energietransitie worden nu al zo hard grondstoffen gewonnen in het globale zuiden, met echt veel uitbuiting van mensen, dat de landen waar die grondstoffen vandaan komen, waarschijnlijk niet eens zelf gebruik kunnen maken van die grondstoffen voor hun energietransitie, omdat die grondstoffen dan al uitgeput zijn. Dat moeten we stoppen.",Geen koloniale energietransitie II
157,Myrthe,18,405-406,Wijzigen,"Ongeacht huidskleur, religie, levenswijze, gender, seksuele geaardheid, sociaaleconomische positie of verblijfsstatus.","Ongeacht huidskleur, religie, levenswijze, gender, seksuele geaardheid, fysieke gesteldheid, sociaaleconomische positie of verblijfsstatus.","Veel huizen zijn niet toegankelijk, dus goed om te blijven benoemen dat fysieke gesteldheid ook een factor kan zijn waardoor het moeilijk is om een huis te vinden",Recht op een huis ongeacht fysieke gesteldheid
158,Myrthe,18,408-409,Wijzigen,"Het huidige woonbeleid is ondemocratisch en niet toereikend: daarom strijden we voor het stimuleren van andere manieren van wonen, zoals wooncoöperaties.","Het huidige woonbeleid is ondemocratisch en niet toereikend: daarom strijden we voor het stimuleren van andere manieren van wonen, zoals wooncoöperaties, stoppen we met het subsidiëren van koopwoningen via de hypotheekrenteaftrek en reguleren we huurprijzen.","Het afschaffen van de hypotheekrenteaftrek staat nu nog niet in het programma. We investeren als samenleving middels hypotheekrente aftrek meer in koopwoningen, dan we middels huurtoeslag in mensen met een laag inkomen investeren. Daar moeten we mee stoppen.Daarnaast vond ik het belangrijk om in de inleiding als iets concreters op te schrijven over wat we doen om het ontoereikende en ondemocratische woonbeleid aan te pakken.",Hypotheekrenteaftrek afschaffen I
159,Myrthe,18,430-432,Wijzigen,"Hiervoor worden direct genoeg gratis zelfstandige woningen voor alle dak- en thuislozen gerealiseerd, met het doel om in 2030 nul dakloze mensen te hebben (Lissabon Verklaring)","Hiervoor worden direct genoeg gratis zelfstandige woningen voor alle dak- en thuislozen mensen gerealiseerd en genoeg capaciteit voor zorg en begeleiding beschikbaar gesteld, met het doel om in 2030 nul dakloze mensen te hebben (Lissabon Verklaring)","De aanpak Housing First vraagt om een combinatie van huisvesting en zorg/begeleiding. Hoewel misschien niet iedereen zorg of begeleiding nodig heeft, is het belangrijk om daar wel genoeg capaciteit voor te regelen voor de mensen die dat wel nodig hebben. En ipv dak- en thuislozen, hebben we het liever over dak- en thuislozen mensen.",Housing First = huisvesting + zorg
160,Myrthe,19,453-454,Wijzigen,"We maken huren betaalbaarder voor mensen, door huurtoeslag onafhankelijk van woonvorm te maken en door huurprijzen onmiddellijk te bevriezen.","We maken huren betaalbaarder voor mensen, door alle huurprijzen onmiddellijk te bevriezen en reguleren. We verhogen de maximale inkomensgrens voor sociale huur naar 75.000 euro. We stoppen met het inzetten van huurtoeslag als oplossing voor het structurele probleem dat wonen onbetaalbaar is en gebruiken dit geld voor de bouw van betaalbare, toegankelijke en kwalitatief goede sociale huur.","Ons woonbeleid mag echt radicaler zijn. Hoewel veel mensen in het huidige systeem afhankelijk zijn van huurtoeslag om hun huren te kunnen betalen, houdt huurtoeslag het bestaan van te hoge huren in stand. In plaats van aan de achterkant voor een selecte groep mensen die in heel specifieke huizen moet wonen toeslagen in het leven te roepen, kunnen we beter aan de voorkant zorgen dat huren überhaupt goedkoper zijn.Door sociale huur voor een grotere groep mensen toegankelijk te maken door de maximale inkomensgrens te verhogen, erkennen we dat er veel meer mensen zijn die slecht rond kunnen komen. Dit past ook bij onze vraag om het drastisch verhogen van het percentage sociale huurwoningen.",Huren betaalbaarder maken vergt systeemverandering.
161,Myrthe,19,455,Toevoegen,,"We stoppen met het subsidiëren van koopwoningen door de hypotheekrente aftrek af te schaffen. Het geld dat we hiermee besparen, gebruiken we om meer toegankelijke en goede sociale huur woningen te bouwen.","We investeren als samenleving middels hypotheekrente aftrek meer in koopwoningen, dan we middels huurtoeslag in mensen met een laag inkomen investeren. Daar moeten we mee stoppen.",Schaf de hypotheekrente aftrek af II
162,Myrthe,19,476,Wijzigen,De mogelijkheden voor een urgentieverklaring worden verbreed zodat slachtoffers van onveilige woonsituaties sneller geholpen kunnen worden.,Slachtoffers van onveilige woonsituaties kunnen aanspraak maken op veilige huisvesting en eventuele begeleiding via Housing First.,Met een urgentieverklaring heb je nog geen huis. Via Housing First kan dat veel sneller.,Housing First als alternatief voor onveilige woonsituaties
163,Myrthe,20,498-499,Wijzigen,Er wordt geld beschikbaar gesteld voor de verduurzaming van (sociale) woningen.,Er wordt geld beschikbaar gesteld voor de verduurzaming en isolatie tegen hitte en kou van (sociale) woningen.,Met meer hitte is het belangrijk om ook isolatie tegen hitte expliciet te noemen,(Sociale) woningen isoleren tegen hitte
164,Myrthe,24,617-619,Wijzigen,"Er wordt meer geïnvesteerd in onderzoek naar ziektebeelden, geneesmiddelen en behandelmethoden bij niet-witte mensen, vrouwen en niet-witte vrouwen.","Er wordt meer geïnvesteerd in onderzoek naar ziektebeelden, geneesmiddelen en behandelmethoden bij niet-witte mensen, vrouwen, niet-witte vrouwen en transpersonen.",Er is nog veel onduidelijk over de effecten van hormoontherapie en hormoonremmers op ziektegevoeligheid en effectiviteit van geneesmiddelen. Het is belangrijk dat dit ook onderzocht wordt.,"Ook onderzoek naar ziektebeelden, geneesmiddelen en behandelmethoden voor transpersonen"
165,Mervyn,7,146,Wijzigen,Partnerverlof wordt gelijkgetrokken met het kraam- en bevallingsverlof.,Partnerverlof wordt gelijkgetrokken met het kraam- en bevallingsverlof en transitieverlof wordt ingevoerd.,,invoeren transitieverlof
166,Gijs Romijn,46,1187-1189,Wijzigen,"Dekolonisatie, emancipatie, en zelfbeschikking van volkeren geldt als uitgangspunt bij erkenning van nieuwe staten. Nederland erkent de Republik Maluku Selatan en steunt de onafhankelijkheidsstrijd van West-Papoea.","Dekolonisatie, emancipatie, en zelfbeschikking van volkeren geldt als uitgangspunt bij erkenning van nieuwe staten. Nederland erkent de Republik Maluku Selatan en steunt de onafhankelijkheidsstrijd van West-Papoea. Wij maken ons internationaal hard voor revisies van de procedures van de VN’s Special Committee on Decolonization en toevoegingen aan de Non-Self-Governing Territories lijst.",BIJ1 moet dekolonisatie en politieke secessie structureel en op internationaal niveau faciliteren. Het hervormen van VN procedures is hierbij essentieel. Koloniserende landen mogen niet langer de macht hebben staatloze naties en onafhankelijkheidsbewegingen de toegang tot deze procedures te versperren.,Structurele hervoming VN dekolonisatieprocedures
167,Myrthe,18,436-439,Wijzigen,"Er wordt stevig ingezet op de bouw van meer sociale huurwoningen. Dit doen we onder andere door grondbeleid, waarin het eenvoudiger wordt om grond te onteigenen voor volkshuisvesting, en door actieve verwerving van private grond. We zetten extra in op het bouwen van passende, betaalbare en goede woningen voor jongeren en ouderen.","Er wordt stevig ingezet op de bouw van meer sociale huurwoningen. Dit doen we onder andere door grondbeleid, waarin het eenvoudiger wordt om grond te onteigenen voor volkshuisvesting, en door actieve verwerving van private grond. We zetten extra in op het bouwen van passende, betaalbare en goede woningen voor jongeren en ouderen. Met een combinatie van bijbouwen en onteigenen van woningen van huisjesmelkers en leegstaande panden, streven we naar een woningvoorraad met ten minste 50% sociale huur.",Ik denk dat het goed is om concreet te maken hoeveel sociale huur we willen hebben. Hoe mooi zou het zijn als de helft van alle woningen in Nederland sociale huur is. Dit slaat ook mooi aan op het verhogen van de inkomensgrens,50% van alle woningen wordt sociale huur
168,Noël van Veen,47,1214-1216,Wijzigen,Daarnaast zet Nederland zich internationaal actief in voor het kwijtschelden van alle schulden van landen die te lijden hebben gehad onder koloniaal bewind.,Daarnaast zet Nederland zich internationaal actief in voor het kwijtschelden van alle schulden van landen die te maken hebben met koloniale en imperialistische uitbuiting.,Niet alleen landen die gekolonialiseerd zijn geweest hebben te maken met imperialistische uitbuiting en schulden die daarmee samenhangen. Ik denk dat we als BIJ1 moeten pleiten dat Nederland en andere internationale actoren alle schulden kwijtschelden van landen die daaronder gebukt gaan.,Kwijtschelden van alle koloniale en imperialistische schulden
169,Cella Grobben,15,339,Toevoegen,,"Kernenergie is een terraphthorane (aardvernietigende) hoax in dezelfde categorie als biomassacentrales en “groene” waterstof. De roof van grondstoffen uit Afrika – Niger, Namibië – het immense mijnen graven, omgevingen vergiftigen gaat met uraniumwinning gewoon door. Het kost decennia om centrales te bouwen met alle uitstoot van dien, is onbetaalbaar en onrendabel, verbruikt grote hoeveelheden broodnodig schoon water om te koelen en dan is er nog de veiligheid en het 40.000 jarige afvalprobleem. BIJ1 richt zich op serieuzere schone alternatieven en bovenal op het verminderen van de energieverslaving van de kapitalistische industrie.","De kapitalistische partijen roepen om het hardst om kernenergie om dit terraphthorane (aardvernietigende) systeem met haar energieverslaving maar overeind te houden.Kerncentrales bouwen verspilt veel bouwtechnisch vernuft dat op andere plekken in de maatschappij nodig is.En zolang er koelwaterproblemen, haarscheurtjes, veiligheidstoringen en er miljoenen liters radioactief water de pacific instromen moeten wij afzien van pleiten voor kernenergie. Wat zullen nakomelingen wel niet denken als ze over duizenden jaren die putten met radioactief materiaal open maken, goed opgelost, ik denk zomaar van niet.",Geen pleidooi voor Kernenergie
170,Jetske,7,126,Wijzigen,Op het werk dat wij doen makende bazen enorme winsten.,bazen wijzigen in bedrijven en aandeelhouders,"De term ‘bazen’ verdoezelt het kapitalistisch systeem, bedrijven en aandeelhouders adresseren dat beter.",bazen vervangen door bedrijven en aandeelhouders
171,Jetske,15,342,Toevoegen,,"Het openbaar vervoer wordt gratis, fijnmazig,toegankelijk, ingericht op gebruikers en is uiterlijk in 2030 volledig elektrisch.","OV moet overal komen, met lijnen die handig zijn voor de gebruikers. Hier moet onderzoek naar worden gedaan. De huidige verbindingen zijn vaak bedacht achter het bureau (van buiten de stad naar het centrum terwijl echte gebruikers ringverbindingen willen) en veelal rampzalig voor de gebruikers.","gratis, toegankelijk, fijnmazig OV ingericht naar de wensen van gebruikers"
172,Laurens Niekel,12,281,Toevoegen,,"Bij betalingsregelingen wordt in de eerste plaats gekeken naar draagkracht, niet naar inkomen. Het verplichte aflossen van de schuld binnen een bepaalde tijd wordt afgeschaft.","BIJ1 is voor mensen te ontlasten van schulden en dat schulden hun leven niet gaan bepalen!Als een schuld slechts deels of niet wordt kwijt gescholden kan er een betalingsregeling worden afgesproken. Hierbij wordt gekeken naar wat iemand per periode kwijt kan gebaseerd op draagkracht/draaglast, niet op welk inkomen er per maand binnen komt of wat een instantie vindt dat een burger kan betalen gebaseerd op standaard bedragen voor vaste uitgaven (huur, g/w/l, verzekering e.d.). Burgers mogen zelf bepalen hoe lang zij over een betalingsregeling mogen doen.","Bij betalingsregelingen wordt in de eerste plaats gekeken naar draagkracht, niet naar inkomen. Het verplichte aflossen van de schuld binnen een bepaalde tijd wordt afgeschaft."
173,Remco Went,63,Onder 1639,Toevoegen,,Initiatieven die kunst en cultuur toegankelijk maken voor jeugd en jongeren moeten hetzelfde beoordeeld worden als initiatieven voor volwassenen. De waardering hiervan ligt nu (te) ver uit elkaar.,Jeugd en jongeren zijn het publiek van de toekomst. We zien dat kunstinstellingen die aanbod programmeren en produceren voor een volwassen publiek structureel hogere bedragen ontvangen dan de jeugdsector. Terwijl de initiatieven voor kinderen en jongeren hetzelfde werk verrichten en dus een gelijkwaardige behandeling verdienen. Wat BIJ1 betreft investeren we juist in een volwaardig aanbod van kunst en cultuur voor jeugd en jongeren.,Investeren in kunst voor jeugd en jongeren
174,Remco Went,55,1449,Toevoegen,,Er komt meer aandacht voor de verbindende werking van kunst- en cultuureducatie. Hier moet meer aandacht voor zijn in het lesprogramma om bij te dragen aan een gezond schoolklimaat. De overheid maakt hier extra gelden voor vrij.,,Meer kunst en cultuur in het onderwijs
175,Flora en Mick namens Marxisten BIJ1,,,Wijzigen,"Wijzig de laatste zin in de regels 20, 531-532, 667-668, 1071-1072, 1295-1296, 1470-1471, 1590-1591, 1665-1666 naar: “BIJ1 strijdt daarom onder meer voor de volgende punten:”Wijzig de laatste zin in regel 226 naar: “Om de weg naar deze economie vrij te maken, strijdt BIJ1 onder meer voor de volgende punten”Wijzig de laatste zin in regel 1009-1010 naar: “Voor een samenleving die toegankelijk is voor iedereen, strijdt BIJ1 onder meer voor de volgende punten:”Wijzig de laatste zin in regel 1168-1169 naar: “Om langdurige vrede, stabiliteit en internationale rechtvaardigheid te bereiken strijdt BIJ1 onder meer voor de volgende punten:” 1349-1350 Wijzig: “Voor het creëren van inclusief, toegankelijk en kwalitatief hoogwaardig onderwijs, heeft BIJ1 de volgende kernpunten voor ogen:”Naar: “Voor het creëren van inclusief, toegankelijk en kwalitatief hoogwaardig onderwijs, strijdt BIJ1 onder meer voor de volgende punten:”",,"Het is belangrijk dat scherp wordt opgeschreven dat BIJ1 strijdt voor haar doelen. “Voor ogen hebben” is niet sterk genoeg voor onze revolutionaire, radicale partij.",Strijden voor in plaats van voor ogen hebben.
176,Flora en Mick namens Marxisten BIJ1,,15,Wijzigen,Alleen de allerrijksten profiteren van onze racistische en koloniale wereld die solidariteit en echte verandering tegenwerkt.,"Alleen de bezittende klasse profiteert van racisme en kolonialisme. Ze verdelen de werkende klasse, en voorkomen daardoor solidariteit en echte verandering.","Niet de hoeveelheid geld die iemand bezit, maar diens relatie tot productiemiddelen (diens klassepositie) bepaalt hoofdzakelijk of men profiteert van racisme en kolonialisme.",Verduidelijking racisme en kolonialisme.
177,Flora en Mick namens Marxisten BIJ1,,,Wijzigen,"Elke student die stage moet lopen, krijgt gegarandeerd een stageplek binnen het MKB en de overheid.",binnen het MKB en de overheid” naar “op een passende plek.,,Verbetering onnodig smalle formulering recht op stageplaats.
178,Flora en Mick namens Marxisten BIJ1,,105-106,Wijzigen,Daarnaast komen er dependances in het Caribische gedeelte van het Koninkrijk.,Daarnaast bieden het Nationaal Slavernij Museum en de Nederlandse staat waar gewenst financiële en andere hulp bij het opzetten van verwante musea in het Caribische gedeelte van het Koninkrijk en de samenwerking tussen deze musea.,Het woord ‘dependence’ is taalkundig afkomstig van woorden die afhankelijkheid aangeven. Dit is een bijzonder ongelukkige taalkeuze in het hoofdstuk over dekolonisatie.,Wijziging ‘dependences’ Slavernijmuseum.
